0,200
0.0523309673231163,210.281359360689
0.104661934646233,221.040080137592
0.156992901969349,232.290069368153
0.209323869292465,244.044308512585
0.450579749551536,305.001368519151
0.691835629810607,377.591397249131
0.933091510069678,460.805487321283
1.17434739032875,551.369652890434
1.42434739032875,647.051059937807
1.67434739032875,736.570224747617
1.92434739032875,813.453806949094
2.17434739032875,873.898863334677
2.32397492985886,901.931827406298
2.47360246938898,924.569713279985
2.62323000891909,942.441369123132
2.77285754844921,956.341988718528
2.92248508797932,967.131104780669
3.07211262750944,975.369712668846
3.22174016703955,981.549586585224
3.37136770656967,986.188670386154
3.56280460789451,990.616937050176
3.75424150921935,993.659188692786
3.94567841054419,995.607830860708
4.13711531186903,996.914442864258
4.35950070820962,998.077149146777
4.5818861045502,998.814659375304
4.80427150089079,999.197612272056
5.02665689723138,999.427966932632
5.27665689723138,999.674780820651
5.52665689723138,999.820787326365
5.77665689723138,999.874427622287
6.02665689723138,999.901183437859
6.27665689723138,999.943835843369
6.52665689723138,999.969038212476
6.77665689723138,999.978268652006
7.02665689723138,999.98288194162
7.27665689723138,999.990271134387
7.52665689723138,999.994636363816
7.77665689723138,999.996234276581
8.02665689723138,999.997033174989
8.27665689723138,999.998313851375
8.52665689723138,999.999070395494
8.77665689723138,999.999347305992
9.02665689723138,999.9994857595
9.26999267292353,999.99970065364
9.51332844861569,999.999829686512
9.75666422430784,999.999882188627
10,999.999910166167
